0,2,1301
5.02,6,1336
6.04,6,1344
7.06,6,1351
8.08,6,1358
9.099999,6,1366
10.12,6,1373
11.14,6,1380
12.06,6,1387
12.9,6,1392
13.74,6,1398
14.52,6,1403
15.24,6,1406
15.96,6,1412
16.64,6,1416
17.28,6,1421
17.92,6,1426
18.56,6,1430
19.16,6,1434
19.76,6,1439
20.32,6,1443
20.88,6,1447
21.44,6,1451
22,6,1455
22.54,6,1459
23.08,6,1462
23.62,6,1466
24.12,6,1470
24.62,6,1473
25.12,6,1477
25.62,6,1481
26.12,6,1484
26.62,6,1488
27.12,6,1491
27.62,6,1495
28.1,6,1498
28.58,6,1502
29.06,6,1505
29.54,6,1509
30.02,6,1512
30.5,6,1515
30.98,6,1519
31.44,6,1522
31.9,6,1525
32.36,6,1529
32.82,6,1532
33.26,6,1535
33.7,6,1538
34.14,6,1541
34.58,6,1545
35.02,6,1548
35.46,6,1551
35.9,6,1554
36.34,6,1557
36.78,6,1560
37.22,6,1563
37.66,6,1567
38.1,6,1570
38.52,6,1573
38.94,6,1576
39.36,6,1579
39.78,6,1582
40.2,6,1585
40.62,6,1588
41.04,6,1591
41.44,6,1594
41.84,6,1596
42.24,6,1599
42.64,6,1602
43.04,6,1605
43.44,6,1608
43.84,6,1611
44.24,6,1614
44.64,6,1616
45.04,6,1619
45.44,6,1622
45.84,6,1625
46.24,6,1628
46.64,6,1631
47.04,6,1634
47.44,6,1636
47.84,6,1639
48.24,6,1642
48.64,6,1645
49.04,6,1648
49.44,6,1651
49.84,6,1654
50.24,6,1656
50.64,6,1659
51.04,6,1662
51.44,6,1665
51.82,6,1668
52.2,6,1669
52.58,6,1672
52.96,6,1675
53.34,6,1678
53.72,6,1680
54.1,6,1682
54.48,6,1685
54.86,6,1687
55.24,6,1690
55.62,6,1693
56,6,1696
56.38,6,1698
56.76,6,1701
57.14,6,1704
57.52,6,1705
57.9,6,1708
58.26,6,1711
58.62,6,1713
58.98,6,1716
59.34,6,1718
59.7,6,1721
60.06,6,1724
60.42,6,1726
60.78,6,1729
61.14,6,1731
61.5,6,1734
61.86,6,1736
62.22,6,1739
62.58,6,1742
62.94,6,1744
63.3,6,1747
63.66,6,1749
64.02,6,1752
64.38,6,1754
64.74,6,1757
65.1,6,1760
65.46,6,1762
65.82,6,1765
66.18,6,1767
66.54,6,1770
66.9,6,1772
67.26,6,1775
67.62,6,1778
67.98,6,1780
68.34,6,1783
68.7,6,1785
69.06,6,1788
69.42,6,1789
69.78,6,1792
70.14,6,1795
70.5,6,1796
70.86,6,1799
71.22,6,1801
71.58,6,1804
71.93999,6,1806
72.3,6,1809
72.66,6,1812
73.02,6,1814
73.38,6,1817
73.74,6,1819
74.1,6,1822
74.46,6,1824
74.82,6,1827
75.18,6,1830
75.52,6,1832
75.86,6,1834
76.2,6,1837
76.54,6,1839
76.88,6,1842
77.22,6,1843
77.56,6,1846
77.9,6,1848
78.24,6,1849
78.58,6,1852
78.92,6,1854
79.25999,6,1857
79.6,6,1859
79.93999,6,1862
80.28,6,1864
80.62,6,1866
80.96,6,1869
81.3,6,1871
81.64,6,1874
81.98,6,1876
82.32,6,1879
82.66,6,1881
83,6,1883
83.34,6,1886
83.68,6,1888
84.02,6,1891
84.36,6,1893
84.7,6,1896
85.04,6,1898
85.38,6,1900
85.72,6,1903
86.06,6,1905
86.4,6,1908
86.74,6,1910
87.08,6,1913
87.42,6,1915
87.75999,6,1917
88.1,6,1919
88.43999,6,1921
88.78,6,1923
89.12,6,1925
89.46,6,1928
89.8,6,1930
90.14,6,1932
90.48,6,1935
90.82,6,1937
91.16,6,1940
91.5,6,1942
91.84,6,1945
92.18,6,1947
92.52,6,1949
92.86,6,1952
93.2,6,1954
93.54,6,1957
93.88,6,1959
94.22,6,1962
94.56,6,1964
94.9,6,1966
95.24,6,1969
95.57999,6,1971
95.92,6,1974
96.25999,6,1976
96.6,6,1979
96.93999,6,1981
97.28,6,1983
97.62,6,1986
97.96,6,1988
98.3,6,1991
98.64,6,1993
98.98,6,1996
99.32,6,1997
99.66,6,1999
100,6,2002
100.34,6,2004
100.68,6,2007
101.02,6,2009
101.36,6,2012
101.7,6,2014
102.04,6,2016
102.38,6,2019
102.72,6,2021
103.06,6,2024
103.4,6,2026
103.74,6,2029
104.08,6,2031
104.42,6,2033
104.76,6,2036
105.1,6,2038
105.44,6,2041
105.78,6,2043
106.12,6,2046
106.46,6,2048
106.8,6,2050
107.14,6,2053
107.48,6,2055
107.82,6,2058
108.16,6,2060
108.5,6,2063
108.84,6,2065
109.18,6,2067
109.52,6,2070
109.86,6,2072
110.2,6,2075
110.54,6,2077
110.88,6,2080
111.22,6,2082
111.56,6,2083
111.9,6,2086
112.24,6,2088
112.58,6,2091
112.92,6,2093
113.26,6,2096
113.6,6,2098
113.94,6,2100
114.28,6,2103
114.62,6,2105
114.96,6,2108
115.3,6,2110
115.64,6,2113
115.98,6,2114
116.32,6,2116
116.66,6,2119
117,6,2121
117.34,6,2124
117.68,6,2126
118.02,6,2128
118.36,6,2130
118.7,6,2132
119.04,6,2135
119.38,6,2137
119.72,6,2140
120.06,6,2142
120.4,6,2145
120.74,6,2147
121.08,6,2148
121.42,6,2151
121.76,6,2153
122.1,6,2156
122.44,6,2158
122.78,6,2161
123.12,6,2163
123.46,6,2165
123.8,6,2168
124.14,6,2170
124.48,6,2173
124.82,6,2175
125.16,6,2178
125.5,6,2180
125.84,6,2182
126.18,6,2184
126.52,6,2186
126.86,6,2189
127.2,6,2191
127.54,6,2193
127.88,6,2195
128.22,6,2197
128.56,6,2200
128.9,6,2202
129.24,6,2205
129.58,6,2207
129.92,6,2210
130.26,6,2212
130.6,6,2214
130.94,6,2217
131.28,6,2219
131.62,6,2221
131.96,6,2223
132.3,6,2226
132.64,6,2228
132.98,6,2230
133.32,6,2233
133.66,6,2235
134,6,2238
134.34,6,2240
134.68,6,2243
135.02,6,2245
135.36,6,2247
135.7,6,2250
136.04,6,2252
136.38,6,2255
136.72,6,2257
137.06,6,2260
137.4,6,2262
137.74,6,2264
138.08,6,2267
138.42,6,2269
138.76,6,2272
139.1,6,2274
139.44,6,2276
139.78,6,2278
140.12,6,2280
140.46,6,2283
140.8,6,2285
141.14,6,2288
141.48,6,2290
141.82,6,2293
142.16,6,2295
142.5,6,2297
142.84,6,2300
143.18,6,2302
143.52,6,2305
143.86,6,2307
144.2,6,2310
144.54,6,2312
144.88,6,2314
145.22,6,2317
145.56,6,2319
145.9,6,2322
146.24,6,2324
146.58,6,2327
146.92,6,2329
147.26,6,2331
147.6,6,2334
147.94,6,2336
148.28,6,2339
148.62,6,2341
148.96,6,2344
149.3,6,2345
149.64,6,2347
149.98,6,2350
150.32,6,2352
150.66,6,2355
151,6,2357
151.34,6,2360
151.68,6,2362
152.02,6,2364
152.36,6,2367
152.7,6,2369
153.04,6,2372
153.38,6,2374
153.72,6,2377
154.06,6,2379
154.4,6,2381
154.74,6,2384
155.08,6,2386
155.42,6,2389
155.76,6,2391
156.1,6,2394
156.44,6,2396
156.78,6,2398
157.12,6,2401
157.46,6,2403
157.8,6,2406
158.14,6,2408
158.48,6,2411
158.82,6,2413
159.16,6,2415
159.5,6,2418
159.84,6,2420
160.18,6,2423
160.52,6,2425
160.86,6,2428
161.2,6,2430
161.54,6,2432
161.88,6,2435
162.22,6,2437
162.56,6,2440
162.9,6,2442
163.24,6,2445
163.58,6,2447
163.92,6,2449
164.26,6,2452
164.6,6,2454
164.94,6,2456
165.28,6,2457
165.62,6,2460
165.96,6,2462
166.3,6,2464
166.64,6,2466
166.98,6,2468
167.32,6,2471
167.66,6,2473
168,6,2476
168.34,6,2478
168.68,6,2480
169.02,6,2483
169.36,6,2484
169.7,6,2487
170.04,6,2489
170.38,6,2492
170.72,6,2494
171.06,6,2496
171.4,6,2498
171.74,6,2500
172.08,6,2503
172.42,6,2505
172.76,6,2508
173.1,6,2510
173.44,6,2512
173.78,6,2515
174.12,6,2517
174.46,6,2520
174.8,6,2522
175.14,6,2525
175.48,6,2527
175.82,6,2529
176.16,6,2532
176.5,6,2534
176.84,6,2536
177.18,6,2538
177.52,6,2541
177.86,6,2543
178.2,6,2545
178.54,6,2548
178.88,6,2550
179.22,6,2553
179.56,6,2555
179.9,6,2557
180.24,6,2559
180.58,6,2561
180.92,6,2564
181.26,6,2566
181.6,6,2569
181.94,6,2571
182.28,6,2574
182.62,6,2576
182.96,6,2578
183.3,6,2581
183.64,6,2583
183.98,6,2586
184.32,6,2588
184.66,6,2591
185,6,2592
185.34,6,2594
185.68,6,2597
186.02,6,2599
186.36,6,2602
186.7,6,2604
187.04,6,2607
187.38,6,2609
187.72,6,2611
188.06,6,2614
188.4,6,2616
188.74,6,2619
189.08,6,2621
189.42,6,2624
189.76,6,2626
190.1,6,2628
190.44,6,2631
190.78,6,2633
191.12,6,2636
191.46,6,2638
191.8,6,2641
192.14,6,2643
192.48,6,2645
192.82,6,2648
193.16,6,2650
193.5,6,2653
193.84,6,2655
194.18,6,2658
194.52,6,2660
194.86,6,2662
195.2,6,2664
195.54,6,2666
195.88,6,2669
196.22,6,2671
196.56,6,2674
196.9,6,2676
197.24,6,2678
197.58,6,2681
197.92,6,2683
198.26,6,2686
198.6,6,2688
198.94,6,2691
199.28,6,2693
199.62,6,2695
199.96,6,2698
200.3,6,2700
200.64,6,2703
200.98,6,2704
201.32,6,2707
201.66,6,2709
202,6,2711
202.34,6,2714
202.68,6,2716
203.02,6,2719
203.36,6,2721
203.7,6,2724
204.04,6,2726
204.38,6,2728
204.72,6,2731
205.06,6,2733
205.4,6,2736
205.74,6,2738
206.08,6,2741
206.42,6,2743
206.76,6,2745
207.1,6,2748
207.44,6,2750
207.78,6,2753
208.12,6,2755
208.46,6,2758
208.8,6,2760
209.14,6,2762
209.48,6,2765
209.82,6,2767
210.16,6,2770
210.5,6,2772
210.84,6,2775
211.18,6,2777
211.52,6,2779
211.86,6,2782
212.2,6,2784
212.54,6,2786
212.88,6,2788
213.22,6,2791
213.56,6,2793
213.9,6,2795
214.24,6,2798
214.58,6,2800
214.92,6,2803
215.26,6,2805
215.6,6,2808
215.94,6,2810
216.28,6,2812
216.62,6,2815
216.96,6,2817
217.3,6,2819
217.64,6,2821
217.98,6,2824
218.32,6,2826
218.66,6,2828
219,6,2831
219.34,6,2833
219.68,6,2836
220.02,6,2838
220.36,6,2841
220.7,6,2843
221.04,6,2845
221.38,6,2848
221.72,6,2850
222.06,6,2853
222.4,6,2855
222.74,6,2858
223.08,6,2860
223.42,6,2862
223.76,6,2865
224.1,6,2867
224.44,6,2870
224.78,6,2872
225.12,6,2875
225.46,6,2877
225.8,6,2879
226.14,6,2882
226.48,6,2884
226.82,6,2887
227.16,6,2889
227.5,6,2892
227.84,6,2894
228.18,6,2896
228.52,6,2899
228.86,6,2900
229.2,6,2903
229.54,6,2905
229.88,6,2908
230.22,6,2910
230.56,6,2912
230.9,6,2914
231.24,6,2916
231.58,6,2919
231.92,6,2921
232.26,6,2924
232.6,6,2925
232.94,6,2927
233.28,6,2930
233.62,6,2932
233.96,6,2935
234.3,6,2936
234.64,6,2939
234.98,6,2941
235.32,6,2942
235.66,6,2945
236,6,2947
236.34,6,2950
236.68,6,2952
237.02,6,2955
237.36,6,2957
237.7,6,2959
238.04,6,2962
238.38,6,2964
238.72,6,2966
239.06,6,2968
239.4,6,2971
239.74,6,2973
240.08,6,2975
240.42,6,2978
240.76,6,2980
241.1,6,2983
241.44,6,2985
241.78,6,2988
242.12,6,2990
242.46,6,2992
242.8,6,2995
243.14,6,2997
243.48,6,3000
243.82,6,3002
244.16,6,3004
244.5,6,3006
244.84,6,3008
245.18,6,3010
245.52,6,3012
245.86,6,3015
246.2,6,3017
246.54,6,3020
246.88,6,3022
247.22,6,3024
247.56,6,3027
247.9,6,3029
248.24,6,3032
248.58,6,3034
248.92,6,3037
249.26,6,3039
249.6,6,3041
249.94,6,3044
250.28,6,3046
250.62,6,3049
250.96,6,3051
251.3,6,3054
251.64,6,3056
251.98,6,3058
252.32,6,3061
252.66,6,3063
253,6,3066
253.34,6,3068
253.68,6,3071
254.02,6,3073
254.36,6,3075
254.7,6,3078
255.04,6,3080
255.38,6,3083
255.72,6,3085
256.06,6,3088
256.4,6,3089
256.74,6,3091
257.08,6,3094
257.42,6,3096
257.76,6,3098
258.1,6,3100
258.44,6,3103
258.78,6,3105
259.12,6,3107
259.46,6,3110
259.8,6,3112
260.14,6,3115
260.48,6,3117
260.82,6,3120
261.16,6,3122
261.5,6,3124
261.84,6,3127
262.18,6,3129
262.52,6,3132
262.86,6,3134
263.2,6,3137
263.54,6,3139
263.88,6,3141
264.22,6,3144
264.56,6,3146
264.9,6,3149
265.24,6,3151
265.58,6,3154
265.92,6,3156
266.26,6,3158
266.6,6,3161
266.94,6,3163
267.28,6,3166
267.62,6,3168
267.96,6,3171
268.3,6,3173
268.64,6,3175
268.98,6,3178
269.32,6,3180
269.66,6,3183
270,6,3185
270.34,6,3188
270.68,6,3190
271.02,6,3191
271.36,6,3194
271.7,6,3196
272.04,6,3199
272.38,6,3201
272.72,6,3203
273.06,6,3205
273.4,6,3207
273.74,6,3210
274.08,6,3211
274.42,6,3214
274.76,6,3216
275.1,6,3219
275.44,6,3220
275.78,6,3221
276.12,6,3224
276.46,6,3225
276.8,6,3228
277.14,6,3230
277.48,6,3233
277.82,6,3235
278.16,6,3237
278.5,6,3240
278.84,6,3242
279.18,6,3245
279.52,6,3247
279.86,6,3250
280.2,6,3252
280.54,6,3254
280.88,6,3257
281.22,6,3259
281.56,6,3262
281.9,6,3264
282.24,6,3265
282.58,6,3267
282.92,6,3269
283.26,6,3272
283.6,6,3274
283.94,6,3277
284.28,6,3279
284.62,6,3282
284.96,6,3283
285.3,6,3285
285.64,6,3288
285.98,6,3290
286.32,6,3293
286.66,6,3295
287,6,3297
287.34,6,3299
287.68,6,3301
288.02,6,3303
288.36,6,3305
288.7,6,3308
289.04,6,3310
289.38,6,3313
289.72,6,3315
290.06,6,3317
290.4,6,3320
290.74,6,3322
291.08,6,3324
291.42,6,3326
291.76,6,3329
292.1,6,3331
292.44,6,3333
292.78,6,3336
293.12,6,3338
293.46,6,3341
293.8,6,3342
294.14,6,3345
294.48,6,3347
294.82,6,3349
295.16,6,3352
295.5,6,3354
295.84,6,3357
296.18,6,3359
296.52,6,3362
296.86,6,3364
297.2,6,3366
297.54,6,3369
297.88,6,3371
298.22,6,3374
298.56,6,3376
298.9,6,3379
299.24,6,3380
299.58,6,3382
299.92,6,3385
300.26,6,3387
300.6,6,3390
300.94,6,3392
301.28,6,3394
301.62,6,3396
301.96,6,3398
302.3,6,3401
302.64,6,3403
302.98,6,3406
303.32,6,3408
303.66,6,3411
304,6,3413
304.34,6,3415
304.68,6,3418
305.02,6,3420
305.36,6,3422
305.7,6,3424
306.04,6,3427
306.38,6,3429
306.72,6,3431
307.06,6,3433
307.4,6,3435
307.74,6,3438
308.08,6,3440
308.42,6,3443
308.76,6,3445
309.1,6,3447
309.44,6,3450
309.78,6,3452
310.12,6,3455
310.46,6,3457
310.8,6,3460
311.14,6,3462
311.48,6,3464
311.82,6,3467
312.16,6,3469
312.5,6,3472
312.84,6,3473
313.18,6,3476
313.52,6,3478
313.86,6,3480
314.2,6,3483
314.54,6,3485
314.88,6,3488
315.22,6,3490
315.56,6,3493
315.9,6,3495
316.24,6,3497
316.58,6,3500
316.92,6,3501
317.26,6,3504
317.6,6,3506
317.94,6,3509
318.28,6,3511
318.62,6,3513
318.96,6,3516
319.3,6,3518
319.64,6,3521
319.98,6,3523
320.32,6,3525
320.66,6,3527
321,6,3529
321.34,6,3532
321.68,6,3534
322.02,6,3537
322.36,6,3539
322.7,6,3542
323.04,6,3543
323.38,6,3545
323.72,6,3548
324.06,6,3550
324.4,6,3553
324.74,6,3554
325.08,6,3557
325.42,6,3559
325.76,6,3561
326.1,6,3564
326.44,6,3565
326.78,6,3568
327.12,6,3570
327.46,6,3573
327.8,6,3574
328.14,6,3576
328.48,6,3579
328.82,6,3581
329.16,6,3583
329.5,6,3585
329.84,6,3588
330.18,6,3590
330.52,6,3592
330.86,6,3595
331.2,6,3597
331.54,6,3600
331.88,6,3602
332.22,6,3604
332.56,6,3606
332.9,6,3608
333.24,6,3611
333.58,6,3613
333.92,6,3616
334.26,6,3618
334.6,6,3621
334.94,6,3623
335.28,6,3625
335.62,6,3628
335.96,6,3630
336.3,6,3633
336.64,6,3634
336.98,6,3637
337.32,6,3639
337.66,6,3641
338,6,3644
338.34,6,3646
338.68,6,3649
339.02,6,3650
339.36,6,3653
339.7,6,3655
340.04,6,3657
340.38,6,3660
340.72,6,3662
341.06,6,3664
341.4,6,3666
341.74,6,3669
342.08,6,3671
342.42,6,3673
342.76,6,3676
343.1,6,3678
343.44,6,3681
343.78,6,3683
344.12,6,3686
344.46,6,3688
344.8,6,3690
345.14,6,3693
345.48,6,3695
345.82,6,3697
346.16,6,3699
346.5,6,3702
346.84,6,3704
347.18,6,3706
347.52,6,3709
347.86,6,3711
348.2,6,3714
348.54,6,3716
348.88,6,3719
349.22,6,3721
349.56,6,3723
349.9,6,3726
350.24,6,3728
350.58,6,3731
350.92,6,3733
351.26,6,3736
351.6,6,3738
351.94,6,3740
352.28,6,3743
352.62,6,3745
352.96,6,3748
353.3,6,3750
353.64,6,3753
353.98,6,3755
354.32,6,3757
354.66,6,3760
355,6,3762
355.34,6,3765
355.68,6,3767
356.02,6,3770
356.36,6,3772
356.7,6,3774
357.04,6,3777
357.38,6,3779
357.72,6,3781
358.06,6,3783
358.4,6,3786
358.74,6,3787
359.08,6,3788
359.42,6,3791
359.76,6,3793
360.1,6,3796
360.44,6,3798
360.78,6,3801
361.12,6,3802
361.46,6,3804
361.8,6,3806
362.14,6,3808
362.48,6,3811
362.82,6,3813
363.16,6,3816
363.5,6,3818
363.84,6,3820
364.18,6,3823
364.52,6,3825
364.86,6,3828
365.2,6,3830
365.54,6,3833
365.88,6,3835
366.22,6,3837
366.56,6,3840
366.9,6,3841
367.24,6,3844
367.58,6,3846
367.92,6,3849
368.26,6,3851
368.6,6,3853
368.94,6,3856
369.28,6,3858
369.62,6,3861
369.96,6,3862
370.3,6,3865
370.64,6,3867
370.98,6,3869
371.32,6,3872
371.66,6,3874
372,6,3877
372.34,6,3879
372.68,6,3882
373.02,6,3884
373.36,6,3886
373.7,6,3888
374.04,6,3890
374.38,6,3893
374.72,6,3895
375.06,6,3898
375.4,6,3900
375.74,6,3902
376.08,6,3905
376.42,6,3907
376.76,6,3910
377.1,6,3912
377.44,6,3915
377.78,6,3917
378.12,6,3919
378.46,6,3922
378.8,6,3924
379.14,6,3927
379.48,6,3929
379.82,6,3932
380.16,6,3934
380.5,6,3936
380.84,6,3939
381.18,6,3941
381.52,6,3944
381.86,6,3945
382.2,6,3947
382.54,6,3949
382.88,6,3951
383.22,6,3954
383.56,6,3956
383.9,6,3959
384.24,6,3961
384.58,6,3964
384.92,6,3966
385.26,6,3967
385.6,6,3970
385.94,6,3972
386.28,6,3975
386.62,6,3977
386.96,6,3979
387.3,6,3981
387.64,6,3983
387.98,6,3986
388.32,6,3988
388.66,6,3991
389,6,3993
389.34,6,3996
389.68,6,3998
390.02,6,4000
390.36,6,4003
390.7,6,4005
391.04,6,4007
391.38,6,4009
391.72,6,4012
392.06,6,4014
392.4,6,4016
392.74,6,4019
393.08,6,4020
393.42,6,4023
393.76,6,4025
394.1,6,4028
394.44,6,4030
394.78,6,4032
395.12,6,4035
395.46,6,4037
395.8,6,4039
396.14,6,4041
396.48,6,4044
396.82,6,4046
397.16,6,4048
397.5,6,4051
397.84,6,4053
398.18,6,4056
398.52,6,4058
398.86,6,4061
399.2,6,4063
399.54,6,4065
399.88,6,4068
400.22,6,4070
400.56,6,4073
400.9,6,4075
401.24,6,4078
401.58,6,4080
401.92,6,4082
402.26,6,4085
402.6,6,4087
402.94,6,4090
403.28,6,4092
403.62,6,4095
403.96,6,4097
404.3,6,4099
404.64,6,4102
404.98,6,4104
405.32,6,4107
405.66,6,4109
406,6,4112
406.34,6,4114
406.68,6,4116
407.02,6,4119
407.36,6,4121
407.7,6,4124
408.04,6,4126
408.38,6,4128
408.72,6,4130
409.06,6,4131
409.4,6,4134
409.74,6,4136
410.08,6,4139
410.42,6,4141
410.76,6,4144
411.1,6,4146
411.44,6,4148
411.78,6,4150
412.12,6,4152
412.46,6,4155
412.8,6,4157
413.14,6,4160
413.48,6,4162
413.82,6,4163
414.16,6,4166
414.5,6,4168
414.84,6,4171
415.18,6,4173
415.52,6,4176
415.86,6,4178
416.2,6,4180
416.54,6,4183
416.88,6,4184
417.22,6,4187
417.56,6,4189
417.9,6,4192
418.24,6,4194
418.58,6,4196
418.92,6,4199
419.26,6,4201
419.6,6,4204
419.94,6,4206
420.28,6,4209
420.62,6,4211
420.96,6,4213
421.3,6,4215
421.64,6,4217
421.98,6,4219
422.32,6,4221
422.66,6,4224
423,6,4226
423.34,6,4228
423.68,6,4231
424.02,6,4233
424.36,6,4236
424.7,6,4238
425.04,6,4241
425.38,6,4243
425.72,6,4245
426.06,6,4247
426.4,6,4249
426.74,6,4251
427.08,6,4252
427.42,6,4255
427.76,6,4257
428.1,6,4259
428.44,6,4262
428.78,6,4264
429.12,6,4267
429.46,6,4269
429.8,6,4272
430.14,6,4274
430.48,6,4276
430.82,6,4279
431.16,6,4280
431.5,6,4283
431.84,6,4285
432.18,6,4288
432.52,6,4289
432.86,6,4291
433.2,6,4293
433.54,6,4295
433.88,6,4298
434.22,6,4300
434.56,6,4303
434.9,6,4305
435.24,6,4307
435.58,6,4310
435.92,6,4312
436.26,6,4314
436.6,6,4316
436.94,6,4319
437.28,6,4320
437.62,6,4322
437.96,6,4325
438.3,6,4327
438.64,6,4330
438.98,6,4332
439.32,6,4335
439.66,6,4337
440,6,4338
440.34,6,4341
440.68,6,4343
441.02,6,4346
441.36,6,4346
441.7,6,4349
442.04,6,4351
442.38,6,4353
442.72,6,4356
443.06,6,4358
443.4,6,4360
443.74,6,4362
444.08,6,4365
444.42,6,4367
444.76,6,4369
445.1,6,4372
445.44,6,4374
445.78,6,4377
446.12,6,4379
446.46,6,4382
446.8,6,4384
447.14,6,4386
447.48,6,4389
447.82,6,4391
448.16,6,4394
448.5,6,4395
448.84,6,4398
449.18,6,4400
449.52,6,4402
449.86,6,4405
450.2,6,4407
450.54,6,4410
450.88,6,4412
451.22,6,4415
451.56,6,4417
451.9,6,4419
452.24,6,4422
452.58,6,4424
452.92,6,4427
453.26,6,4429
453.6,6,4432
