0,1
5.02,1
5.02,1
5.02,1
5.02,1
5.02,1
5.02,1
6.04,1
6.04,1
6.04,1
6.04,1
6.04,1
6.04,1
6.96,1
6.96,1
6.96,1
6.96,1
6.96,1
6.96,1
7.8,1
7.8,1
7.8,1
7.8,1
7.8,1
7.8,1
8.639999,1
8.639999,1
8.639999,1
8.639999,1
8.639999,1
8.639999,1
9.42,1
9.42,1
9.42,1
9.42,1
9.42,1
9.42,1
10.14,1
10.14,1
10.14,1
10.14,1
10.14,1
10.14,1
10.86,1
10.86,1
10.86,1
10.86,1
10.86,1
10.86,1
11.58,1
11.58,1
11.58,1
11.58,1
11.58,1
11.58,1
12.3,1
12.3,1
12.3,1
12.3,1
12.3,1
12.3,1
13.02,1
13.02,1
13.02,1
13.02,1
13.02,1
13.02,1
13.74,1
13.74,1
13.74,1
13.74,1
13.74,1
13.74,1
14.46,1
14.46,1
14.46,1
14.46,1
14.46,1
14.46,1
15.18,1
15.18,1
15.18,1
15.18,1
15.18,1
15.18,1
15.9,1
15.9,1
15.9,1
15.9,1
15.9,1
15.9,1
16.62,1
16.62,1
16.62,1
16.62,1
16.62,1
16.62,1
17.34,1
17.34,1
17.34,1
17.34,1
17.34,1
17.34,1
18.02,1
18.02,1
18.02,1
18.02,1
18.02,1
18.02,1
18.7,1
18.7,1
18.7,1
18.7,1
18.7,1
18.7,1
19.38,1
19.38,1
19.38,1
19.38,1
19.38,1
19.38,1
20.06,1
20.06,1
20.06,1
20.06,1
20.06,1
20.06,1
20.74,1
20.74,1
20.74,1
20.74,1
20.74,1
20.74,1
21.42,1
21.42,1
21.42,1
21.42,1
21.42,1
21.42,1
22.1,1
22.1,1
22.1,1
22.1,1
22.1,1
22.1,1
22.74,1
22.74,1
22.74,1
22.74,1
22.74,1
22.74,1
23.38,1
23.38,1
23.38,1
23.38,1
23.38,1
23.38,1
24.02,1
24.02,1
24.02,1
24.02,1
24.02,1
24.02,1
24.66,1
24.66,1
24.66,1
24.66,1
24.66,1
24.66,1
25.3,1
25.3,1
25.3,1
25.3,1
25.3,1
25.3,1
25.94,1
25.94,1
25.94,1
25.94,1
25.94,1
25.94,1
26.58,1
26.58,1
26.58,1
26.58,1
26.58,1
26.58,1
27.22,1
27.22,1
27.22,1
27.22,1
27.22,1
27.22,1
27.82,1
27.82,1
27.82,1
27.82,1
27.82,1
27.82,1
28.42,1
28.42,1
28.42,1
28.42,1
28.42,1
28.42,1
29.02,1
29.02,1
29.02,1
29.02,1
29.02,1
29.02,1
29.58,1
29.58,1
29.58,1
29.58,1
29.58,1
29.58,1
30.14,1
30.14,1
30.14,1
30.14,1
30.14,1
30.14,1
30.7,1
30.7,1
30.7,1
30.7,1
30.7,1
30.7,1
31.24,1
31.24,1
31.24,1
31.24,1
31.24,1
31.24,1
31.78,1
31.78,1
31.78,1
31.78,1
31.78,1
31.78,1
32.32,1
32.32,1
32.32,1
32.32,1
32.32,1
32.32,1
32.86,1
32.86,1
32.86,1
32.86,1
32.86,1
32.86,1
33.36,1
33.36,1
33.36,1
33.36,1
33.36,1
33.36,1
33.86,1
33.86,1
33.86,1
33.86,1
33.86,1
33.86,1
34.36,1
34.36,1
34.36,1
34.36,1
34.36,1
34.36,1
34.86,1
34.86,1
34.86,1
34.86,1
34.86,1
34.86,1
35.36,1
35.36,1
35.36,1
35.36,1
35.36,1
35.36,1
35.86,1
35.86,1
35.86,1
35.86,1
35.86,1
35.86,1
36.36,1
36.36,1
36.36,1
36.36,1
36.36,1
36.36,1
36.86,1
36.86,1
36.86,1
36.86,1
36.86,1
36.86,1
37.36,1
37.36,1
37.36,1
37.36,1
37.36,1
37.36,1
37.86,1
37.86,1
37.86,1
37.86,1
37.86,1
37.86,1
38.34,1
38.34,1
38.34,1
38.34,1
38.34,1
38.34,1
38.82,1
38.82,1
38.82,1
38.82,1
38.82,1
38.82,1
39.3,1
39.3,1
39.3,1
39.3,1
39.3,1
39.3,1
39.78,1
39.78,1
39.78,1
39.78,1
39.78,1
39.78,1
40.26,1
40.26,1
40.26,1
40.26,1
40.26,1
40.26,1
40.74,1
40.74,1
40.74,1
40.74,1
40.74,1
40.74,1
41.22,1
41.22,1
41.22,1
41.22,1
41.22,1
41.22,1
41.7,1
41.7,1
41.7,1
41.7,1
41.7,1
41.7,1
42.18,1
42.18,1
42.18,1
42.18,1
42.18,1
42.18,1
42.64,1
42.64,1
42.64,1
42.64,1
42.64,1
42.64,1
43.1,1
43.1,1
43.1,1
43.1,1
43.1,1
43.1,1
43.56,1
43.56,1
43.56,1
43.56,1
43.56,1
43.56,1
44.02,1
44.02,1
44.02,1
44.02,1
44.02,1
44.02,1
44.46,1
44.46,1
44.46,1
44.46,1
44.46,1
44.46,1
44.9,1
44.9,1
44.9,1
44.9,1
44.9,1
44.9,1
45.34,1
45.34,1
45.34,1
45.34,1
45.34,1
45.34,1
45.78,1
45.78,1
45.78,1
45.78,1
45.78,1
45.78,1
46.22,1
46.22,1
46.22,1
46.22,1
46.22,1
46.22,1
46.66,1
46.66,1
46.66,1
46.66,1
46.66,1
46.66,1
47.1,1
47.1,1
47.1,1
47.1,1
47.1,1
47.1,1
47.54,1
47.54,1
47.54,1
47.54,1
47.54,1
47.54,1
47.98,1
47.98,1
47.98,1
47.98,1
47.98,1
47.98,1
48.42,1
48.42,1
48.42,1
48.42,1
48.42,1
48.42,1
48.86,1
48.86,1
48.86,1
48.86,1
48.86,1
48.86,1
49.3,1
49.3,1
49.3,1
49.3,1
49.3,1
49.3,1
49.74,1
49.74,1
49.74,1
49.74,1
49.74,1
49.74,1
50.16,1
50.16,1
50.16,1
50.16,1
50.16,1
50.16,1
50.58,1
50.58,1
50.58,1
50.58,1
50.58,1
50.58,1
51,1
51,1
51,1
51,1
51,1
51,1
51.42,1
51.42,1
51.42,1
51.42,1
51.42,1
51.42,1
51.84,1
51.84,1
51.84,1
51.84,1
51.84,1
51.84,1
52.26,1
52.26,1
52.26,1
52.26,1
52.26,1
52.26,1
52.68,1
52.68,1
52.68,1
52.68,1
52.68,1
52.68,1
53.1,1
53.1,1
53.1,1
53.1,1
53.1,1
53.1,1
53.52,1
53.52,1
53.52,1
53.52,1
53.52,1
53.52,1
53.94,1
53.94,1
53.94,1
53.94,1
53.94,1
53.94,1
54.36,1
54.36,1
54.36,1
54.36,1
54.36,1
54.36,1
54.78,1
54.78,1
54.78,1
54.78,1
54.78,1
54.78,1
55.2,1
55.2,1
55.2,1
55.2,1
55.2,1
55.2,1
55.6,1
55.6,1
55.6,1
55.6,1
55.6,1
55.6,1
56,1
56,1
56,1
56,1
56,1
56,1
56.4,1
56.4,1
56.4,1
56.4,1
56.4,1
56.4,1
56.8,1
56.8,1
56.8,1
56.8,1
56.8,1
56.8,1
57.2,1
57.2,1
57.2,1
57.2,1
57.2,1
57.2,1
57.6,1
57.6,1
57.6,1
57.6,1
57.6,1
57.6,1
58,1
58,1
58,1
58,1
58,1
58,1
58.4,1
58.4,1
58.4,1
58.4,1
58.4,1
58.4,1
58.8,1
58.8,1
58.8,1
58.8,1
58.8,1
58.8,1
59.2,1
59.2,1
59.2,1
59.2,1
59.2,1
59.2,1
59.6,1
59.6,1
59.6,1
59.6,1
59.6,1
59.6,1
60,1
60,1
60,1
60,1
60,1
60,1
60.4,1
60.4,1
60.4,1
60.4,1
60.4,1
60.4,1
60.8,1
60.8,1
60.8,1
60.8,1
60.8,1
60.8,1
61.2,1
61.2,1
61.2,1
61.2,1
61.2,1
61.2,1
61.6,1
61.6,1
61.6,1
61.6,1
61.6,1
61.6,1
62,1
62,1
62,1
62,1
62,1
62,1
62.4,1
62.4,1
62.4,1
62.4,1
62.4,1
62.4,1
62.8,1
62.8,1
62.8,1
62.8,1
62.8,1
62.8,1
63.2,1
63.2,1
63.2,1
63.2,1
63.2,1
63.2,1
63.6,1
63.6,1
63.6,1
63.6,1
63.6,1
63.6,1
64,1
64,1
64,1
64,1
64,1
64,1
64.4,1
64.4,1
64.4,1
64.4,1
64.4,1
64.4,1
64.8,1
64.8,1
64.8,1
64.8,1
64.8,1
64.8,1
65.2,1
65.2,1
65.2,1
65.2,1
65.2,1
65.2,1
65.6,1
65.6,1
65.6,1
65.6,1
65.6,1
65.6,1
66,1
66,1
66,1
66,1
66,1
66,1
66.4,1
66.4,1
66.4,1
66.4,1
66.4,1
66.4,1
66.8,1
66.8,1
66.8,1
66.8,1
66.8,1
66.8,1
67.2,1
67.2,1
67.2,1
67.2,1
67.2,1
67.2,1
67.6,1
67.6,1
67.6,1
67.6,1
67.6,1
67.6,1
68,1
68,1
68,1
68,1
68,1
68,1
68.4,1
68.4,1
68.4,1
68.4,1
68.4,1
68.4,1
68.8,1
68.8,1
68.8,1
68.8,1
68.8,1
68.8,1
69.18,1
69.18,1
69.18,1
69.18,1
69.18,1
69.18,1
69.56,1
69.56,1
69.56,1
69.56,1
69.56,1
69.56,1
69.93999,1
69.93999,1
69.93999,1
69.93999,1
69.93999,1
69.93999,1
70.32,1
70.32,1
70.32,1
70.32,1
70.32,1
70.32,1
70.7,1
70.7,1
70.7,1
70.7,1
70.7,1
70.7,1
71.08,1
71.08,1
71.08,1
71.08,1
71.08,1
71.08,1
71.46,1
71.46,1
71.46,1
71.46,1
71.46,1
71.46,1
71.84,1
71.84,1
71.84,1
71.84,1
71.84,1
71.84,1
72.22,1
72.22,1
72.22,1
72.22,1
72.22,1
72.22,1
72.6,1
72.6,1
72.6,1
72.6,1
72.6,1
72.6,1
72.98,1
72.98,1
72.98,1
72.98,1
72.98,1
72.98,1
73.36,1
73.36,1
73.36,1
73.36,1
73.36,1
73.36,1
73.74,1
73.74,1
73.74,1
73.74,1
73.74,1
73.74,1
74.12,1
74.12,1
74.12,1
74.12,1
74.12,1
74.12,1
74.5,1
74.5,1
74.5,1
74.5,1
74.5,1
74.5,1
74.88,1
74.88,1
74.88,1
74.88,1
74.88,1
74.88,1
75.25999,1
75.25999,1
75.25999,1
75.25999,1
75.25999,1
75.25999,1
75.64,1
75.64,1
75.64,1
75.64,1
75.64,1
75.64,1
76.02,1
76.02,1
76.02,1
76.02,1
76.02,1
76.02,1
76.4,1
76.4,1
76.4,1
76.4,1
76.4,1
76.4,1
76.75999,1
76.75999,1
76.75999,1
76.75999,1
