1,112.6404
1,133.411
1,143.8472
1,154.875
1,259.6992
2,259.6357
2,315.062
2,178.6059
1,234.0589
2,218.8411
3,229.0021
4,381.3691
5,381.1277
3,382.8279
4,538.7905
3,419.3437
1,429.9419
1,425.5754
3,436.735
3,447.1784
3,451.9565
4,453.0724
6,473.2814
3,464.7717
5,474.6655
5,484.484
5,486.603
4,497.3365
5,497.0251
3,648.5676
4,661.1741
6,664.0768
5,665.2782
4,519.1794
4,520.6454
6,529.2615
4,699.793
6,559.651
3,560.3026
2,584.3439
5,593.2902
2,601.2823
3,617.6151
4,644.8427
2,797.7614
4,645.984
2,803.4277
5,655.6996
7,811.0768
4,667.0718
7,828.058
4,690.8566
8,837.5835
2,702.3517
3,853.5202
3,719.2883
3,730.5396
8,878.1335
5,733.4021
3,740.6238
4,747.2917
4,751.5475
7,928.4139
4,785.8165
5,796.8613
1,954.2825
3,813.5681
8,960.209
3,994.6008
3,882.0822
2,887.5486
9,1039.487
2,1049.677
6,1063.309
6,918.7113
7,1096.505
8,1123.528
5,982.0364
8,1169.84
8,1192.351
4,1048.627
4,1059.567
4,1065.375
9,1212.931
7,1225.624
6,1081.329
5,1092.869
5,1094.006
9,1258.089
4,1115.913
9,1488.741
5,1375.609
10,1522.4
4,1381.322
9,1533.571
10,1533.39
10,1538.729
10,1560.516
7,1566.546
8,1588.658
3,1459.204
8,1606.065
9,1628.455
8,1634.302
9,1639.568
7,1680.213
12,1693.556
11,1706.214
11,1717.098
8,1734.841
12,1772.651
9,1791.127
5,1665.397
8,1819.413
9,1836.519
8,1837.912
5,1694.874
9,1870.306
9,1882.38
7,1899.804
11,1915.53
10,1927.078
11,1938.437
10,1944.247
9,1976.265
8,1977.522
10,1980.472
4,1851.297
10,2003.664
9,2009.296
11,2043.938
10,2054.423
9,2065.916
8,2078.441
12,2103.412
8,2151.073
10,2179.657
11,2195.373
11,2196.524
12,2200.68
9,2206.799
12,2206.192
10,2223.797
9,2245.427
10,2253.109
13,2268.311
9,2273.793
12,2279.736
9,2298.178
10,2306.548
11,2336.372
13,2361.049
11,2392.649
10,2414.932
13,2433.609
12,2441.386
9,2442.065
12,2476.449
8,2509.083
9,2535.678
9,2538.069
12,2548.47
10,2562.341
12,2570.042
10,2581.025
12,2665.262
11,2666.571
10,2709.605
13,2721.255
9,2744.85
12,2756.193
12,2774.234
6,2632.273
10,2783.841
7,2684.105
6,2684.397
11,2837.78
14,2847.474
7,2722.285
12,2894.72
11,2922.655
13,2939.27
12,2973.71
11,2982.97
11,3014.694
13,3029.392
13,3031.567
8,2889.224
